Code,Station_ID,JMD_code,Station_Name,Altitude_m,Latitude,Longitude,Time,SPI
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,8/31/01,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,8/31/01,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,8/31/01,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,8/31/01,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,8/31/01,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,8/31/01,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,8/31/01,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,8/31/01,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,8/31/01,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,8/31/01,0
,CD0034,19,Qatraneh,730,31.15,36.07,8/31/01,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,8/31/01,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,8/31/01,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,8/31/01,0
,AL0017,23,Sawileh,1050,32,35.54,8/31/01,0
,CC0001,24,Madaba,758,31.43,35.48,8/31/01,0
,AD0012,25,Ramtha,590,32.3,35.59,8/31/01,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,8/31/01,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,8/31/01,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,8/31/01,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,8/31/01,0
,AL0004,30,Jarash,585,32.279346,35.892955,8/31/01,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,9/30/01,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,9/30/01,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,9/30/01,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,9/30/01,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,9/30/01,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,9/30/01,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,9/30/01,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,9/30/01,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,9/30/01,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,9/30/01,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,9/30/01,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,9/30/01,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,9/30/01,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,9/30/01,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,9/30/01,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,9/30/01,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,9/30/01,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,9/30/01,0
,CD0034,19,Qatraneh,730,31.15,36.07,9/30/01,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,9/30/01,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,9/30/01,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,9/30/01,0
,AL0017,23,Sawileh,1050,32,35.54,9/30/01,0
,CC0001,24,Madaba,758,31.43,35.48,9/30/01,0
,AD0012,25,Ramtha,590,32.3,35.59,9/30/01,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,9/30/01,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,9/30/01,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,9/30/01,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,9/30/01,0
,AL0004,30,Jarash,585,32.279346,35.892955,9/30/01,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,10/31/01,18.2
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,10/31/01,16.9
,AL0017,23,Sawileh,1050,32,35.54,10/31/01,11.7
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,10/31/01,11
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,10/31/01,10.8
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,10/31/01,8.3
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,10/31/01,7.4
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,10/31/01,6.9
,AD0012,25,Ramtha,590,32.3,35.59,10/31/01,3.7
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,10/31/01,3.5
,AM0007,27,South Shuna,-211,31.904103,35.625541,10/31/01,3.2
,AL0004,30,Jarash,585,32.279346,35.892955,10/31/01,3
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,10/31/01,2.7
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,10/31/01,1.5
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,10/31/01,1.2
,CC0001,24,Madaba,758,31.43,35.48,10/31/01,1
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,10/31/01,0.8
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,10/31/01,0.8
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,10/31/01,0.3
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,10/31/01,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,10/31/01,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,10/31/01,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,10/31/01,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,10/31/01,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,10/31/01,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,10/31/01,0
,CD0034,19,Qatraneh,730,31.15,36.07,10/31/01,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,10/31/01,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,10/31/01,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,10/31/01,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,11/30/01,75.4
,AL0017,23,Sawileh,1050,32,35.54,11/30/01,70
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,11/30/01,61.7
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,11/30/01,59.8
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,11/30/01,51.1
,CC0001,24,Madaba,758,31.43,35.48,11/30/01,42.6
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,11/30/01,42.3
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,11/30/01,39.3
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,11/30/01,37.4
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,11/30/01,36
,AD0012,25,Ramtha,590,32.3,35.59,11/30/01,35.2
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,11/30/01,33
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,11/30/01,29.7
SYNP0029,,14,Queen AIA,722,31.43,35.59,11/30/01,26.8
,AM0007,27,South Shuna,-211,31.904103,35.625541,11/30/01,25.9
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,11/30/01,24.6
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,11/30/01,24
,AL0004,30,Jarash,585,32.279346,35.892955,11/30/01,22.5
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,11/30/01,20.8
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,11/30/01,19.6
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,11/30/01,17.6
,CD0034,19,Qatraneh,730,31.15,36.07,11/30/01,12.2
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,11/30/01,5.7
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,11/30/01,3.8
,F 0003,28,Azraq South ,511,31.82568,36.818333,11/30/01,3.8
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,11/30/01,3.2
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,11/30/01,2
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,11/30/01,1.1
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,11/30/01,0.7
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,11/30/01,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,12/31/01,132.3
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,12/31/01,126.3
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,12/31/01,120.3
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,12/31/01,119.2
,AL0017,23,Sawileh,1050,32,35.54,12/31/01,107.5
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,12/31/01,103.9
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,12/31/01,90
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,12/31/01,77.1
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,12/31/01,74.5
,AL0004,30,Jarash,585,32.279346,35.892955,12/31/01,72.5
,CC0001,24,Madaba,758,31.43,35.48,12/31/01,61.8
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,12/31/01,56.7
,AM0007,27,South Shuna,-211,31.904103,35.625541,12/31/01,53.2
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,12/31/01,42.5
,AD0012,25,Ramtha,590,32.3,35.59,12/31/01,40
SYNP0029,,14,Queen AIA,722,31.43,35.59,12/31/01,32.8
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,12/31/01,32.4
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,12/31/01,29
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,12/31/01,25
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,12/31/01,17
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,12/31/01,16.7
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,12/31/01,14.2
,CD0034,19,Qatraneh,730,31.15,36.07,12/31/01,12
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,12/31/01,4.6
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,12/31/01,3.3
,F 0003,28,Azraq South ,511,31.82568,36.818333,12/31/01,2.7
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,12/31/01,2.5
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,12/31/01,1.8
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,12/31/01,0.5
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,12/31/01,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1/31/02,253.9
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1/31/02,218.7
,AL0017,23,Sawileh,1050,32,35.54,1/31/02,202
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1/31/02,186.1
,CC0001,24,Madaba,758,31.43,35.48,1/31/02,179.9
,AL0004,30,Jarash,585,32.279346,35.892955,1/31/02,162.5
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1/31/02,145.6
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1/31/02,133.3
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1/31/02,130.5
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1/31/02,117.5
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1/31/02,115.7
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1/31/02,109.8
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1/31/02,99.2
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1/31/02,89.8
,AM0007,27,South Shuna,-211,31.904103,35.625541,1/31/02,86
SYNP0029,,14,Queen AIA,722,31.43,35.59,1/31/02,85.2
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1/31/02,81.4
,AD0012,25,Ramtha,590,32.3,35.59,1/31/02,74.1
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1/31/02,72.5
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1/31/02,57.7
,CD0034,19,Qatraneh,730,31.15,36.07,1/31/02,53.8
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1/31/02,49.2
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1/31/02,37.7
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1/31/02,28
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1/31/02,18.3
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1/31/02,17.7
,F 0003,28,Azraq South ,511,31.82568,36.818333,1/31/02,14.6
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1/31/02,4
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1/31/02,3
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1/31/02,2.3
,AL0017,23,Sawileh,1050,32,35.54,2/28/02,73.2
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2/28/02,73
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2/28/02,72.3
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2/28/02,63.6
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2/28/02,51.9
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2/28/02,45.3
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2/28/02,42.1
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2/28/02,40.4
,AL0004,30,Jarash,585,32.279346,35.892955,2/28/02,38
,CC0001,24,Madaba,758,31.43,35.48,2/28/02,37.9
,AM0007,27,South Shuna,-211,31.904103,35.625541,2/28/02,32.8
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2/28/02,29.7
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2/28/02,29.3
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2/28/02,28.9
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2/28/02,26.6
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2/28/02,26
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2/28/02,20
,AD0012,25,Ramtha,590,32.3,35.59,2/28/02,19.3
SYNP0029,,14,Queen AIA,722,31.43,35.59,2/28/02,17.8
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2/28/02,15.9
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2/28/02,13.9
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2/28/02,13.4
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2/28/02,12.8
,CD0034,19,Qatraneh,730,31.15,36.07,2/28/02,10.1
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2/28/02,8
,F 0003,28,Azraq South ,511,31.82568,36.818333,2/28/02,7.2
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2/28/02,5.9
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2/28/02,4.4
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2/28/02,1.7
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2/28/02,1.5
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,3/31/02,151.9
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,3/31/02,117.7
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,3/31/02,103.9
,AL0004,30,Jarash,585,32.279346,35.892955,3/31/02,87
,AL0017,23,Sawileh,1050,32,35.54,3/31/02,86.8
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,3/31/02,86
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,3/31/02,72
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,3/31/02,69.7
,AD0012,25,Ramtha,590,32.3,35.59,3/31/02,66
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,3/31/02,53.5
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,3/31/02,52.7
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,3/31/02,48.2
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,3/31/02,46.5
,CC0001,24,Madaba,758,31.43,35.48,3/31/02,39.6
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,3/31/02,39
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,3/31/02,38.4
SYNP0029,,14,Queen AIA,722,31.43,35.59,3/31/02,26.4
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,3/31/02,25.3
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,3/31/02,24.5
,AM0007,27,South Shuna,-211,31.904103,35.625541,3/31/02,23.5
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,3/31/02,11.6
,F 0003,28,Azraq South ,511,31.82568,36.818333,3/31/02,7
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,3/31/02,5.7
,CD0034,19,Qatraneh,730,31.15,36.07,3/31/02,4.7
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,3/31/02,4.2
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,3/31/02,3.5
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,3/31/02,3.2
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,3/31/02,1.6
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,3/31/02,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,3/31/02,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,4/30/02,79.1
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,4/30/02,65.8
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,4/30/02,57.5
,AD0012,25,Ramtha,590,32.3,35.59,4/30/02,51.3
,CC0001,24,Madaba,758,31.43,35.48,4/30/02,46.2
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,4/30/02,42
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,4/30/02,40.9
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,4/30/02,33.7
,AL0017,23,Sawileh,1050,32,35.54,4/30/02,33.7
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,4/30/02,31.4
,AL0004,30,Jarash,585,32.279346,35.892955,4/30/02,27.2
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,4/30/02,24.5
,AM0007,27,South Shuna,-211,31.904103,35.625541,4/30/02,24.3
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,4/30/02,22.6
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,4/30/02,22
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,4/30/02,21.2
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,4/30/02,20
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,4/30/02,17.2
SYNP0029,,14,Queen AIA,722,31.43,35.59,4/30/02,13.4
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,4/30/02,7.9
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,4/30/02,4.2
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,4/30/02,0.6
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,4/30/02,0.3
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,4/30/02,0.3
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,4/30/02,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,4/30/02,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,4/30/02,0
,CD0034,19,Qatraneh,730,31.15,36.07,4/30/02,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,4/30/02,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,4/30/02,0
,AD0012,25,Ramtha,590,32.3,35.59,5/31/02,5.6
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,5/31/02,5.3
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,5/31/02,4
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,5/31/02,3.9
,AL0004,30,Jarash,585,32.279346,35.892955,5/31/02,3.5
,AL0017,23,Sawileh,1050,32,35.54,5/31/02,3
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,5/31/02,2.8
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,5/31/02,2.8
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,5/31/02,2.5
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,5/31/02,2.5
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,5/31/02,1.4
,AM0007,27,South Shuna,-211,31.904103,35.625541,5/31/02,1.1
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,5/31/02,1
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,5/31/02,0.5
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,5/31/02,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,5/31/02,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,5/31/02,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,5/31/02,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,5/31/02,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,5/31/02,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,5/31/02,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,5/31/02,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,5/31/02,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,5/31/02,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,5/31/02,0
,CD0034,19,Qatraneh,730,31.15,36.07,5/31/02,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,5/31/02,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,5/31/02,0
,CC0001,24,Madaba,758,31.43,35.48,5/31/02,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,5/31/02,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,6/30/02,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,6/30/02,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,6/30/02,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,6/30/02,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,6/30/02,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,6/30/02,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,6/30/02,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,6/30/02,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,6/30/02,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,6/30/02,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,6/30/02,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,6/30/02,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,6/30/02,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,6/30/02,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,6/30/02,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,6/30/02,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,6/30/02,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,6/30/02,0
,CD0034,19,Qatraneh,730,31.15,36.07,6/30/02,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,6/30/02,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,6/30/02,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,6/30/02,0
,AL0017,23,Sawileh,1050,32,35.54,6/30/02,0
,CC0001,24,Madaba,758,31.43,35.48,6/30/02,0
,AD0012,25,Ramtha,590,32.3,35.59,6/30/02,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,6/30/02,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,6/30/02,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,6/30/02,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,6/30/02,0
,AL0004,30,Jarash,585,32.279346,35.892955,6/30/02,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,7/31/02,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,7/31/02,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,7/31/02,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,7/31/02,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,7/31/02,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,7/31/02,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,7/31/02,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,7/31/02,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,7/31/02,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,7/31/02,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,7/31/02,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,7/31/02,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,7/31/02,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,7/31/02,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,7/31/02,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,7/31/02,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,7/31/02,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,7/31/02,0
,CD0034,19,Qatraneh,730,31.15,36.07,7/31/02,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,7/31/02,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,7/31/02,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,7/31/02,0
,AL0017,23,Sawileh,1050,32,35.54,7/31/02,0
,CC0001,24,Madaba,758,31.43,35.48,7/31/02,0
,AD0012,25,Ramtha,590,32.3,35.59,7/31/02,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,7/31/02,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,7/31/02,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,7/31/02,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,7/31/02,0
,AL0004,30,Jarash,585,32.279346,35.892955,7/31/02,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,8/31/02,0
